date,All-Transactions House Price Index,msa_state,city,title,id,frequency,seasonal_adjustment
2000-01-01,111.83,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2000-04-01,112.74,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2000-07-01,113.99,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2000-10-01,114.78,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2001-01-01,116.28,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2001-04-01,116.88,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2001-07-01,118.05,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2001-10-01,118.5,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2002-01-01,119.6,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2002-04-01,120.25,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2002-07-01,121.52,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2002-10-01,122.17,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2003-01-01,122.86,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2003-04-01,123.8,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2003-07-01,125.06,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2003-10-01,128.65,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2004-01-01,129.27,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2004-04-01,130.37,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2004-07-01,135.1,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2004-10-01,135.93,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2005-01-01,138.26,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2005-04-01,140.07,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2005-07-01,143.09,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2005-10-01,144.16,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2006-01-01,145.15,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2006-04-01,147,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2006-07-01,148.87,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2006-10-01,149.86,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2007-01-01,151.33,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2007-04-01,152.69,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2007-07-01,152.04,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2007-10-01,150.93,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2008-01-01,151.91,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2008-04-01,150.16,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2008-07-01,146.69,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2008-10-01,146.89,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2009-01-01,147.15,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2009-04-01,144.76,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2009-07-01,141.1,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2009-10-01,139.68,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2010-01-01,138.14,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2010-04-01,134.97,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2010-07-01,135.92,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2010-10-01,134.57,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2011-01-01,130.25,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2011-04-01,124.74,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2011-07-01,127.22,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2011-10-01,126.68,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2012-01-01,123.36,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2012-04-01,122.17,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2012-07-01,122.09,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2012-10-01,122.23,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2013-01-01,120.31,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2013-04-01,118.78,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2013-07-01,116.13,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2013-10-01,113.82,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2014-01-01,116,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2014-04-01,115.25,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2014-07-01,116.8,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2014-10-01,116.27,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2015-01-01,118.05,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2015-04-01,118.71,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2015-07-01,119.54,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2015-10-01,118.67,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2016-01-01,116.8,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2016-04-01,121.97,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2016-07-01,124.01,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2016-10-01,124.42,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2017-01-01,122.79,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2017-04-01,125.38,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2017-07-01,128.43,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2017-10-01,128.85,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2018-01-01,127.19,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2018-04-01,131.83,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2018-07-01,134.81,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2018-10-01,134.41,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2019-01-01,134,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2019-04-01,136.82,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2019-07-01,139.76,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2019-10-01,139.99,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2020-01-01,139.88,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2020-04-01,140.6,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2020-07-01,144.19,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2020-10-01,147.98,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2021-01-01,149.37,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2021-04-01,157.94,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
2021-07-01,168.63,IL,Rockford,"All-Transactions House Price Index for Rockford, IL (MSA)",ATNHPIUS40420Q,Quarterly,Not Seasonally Adjusted
1979-01-01,35,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1979-04-01,39.24,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1979-07-01,39.94,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1979-10-01,42.34,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1980-01-01,45.21,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1980-04-01,46.27,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1980-07-01,46.14,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1980-10-01,44.13,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1981-01-01,46.09,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1981-04-01,46.78,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1981-07-01,47.45,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1981-10-01,46.51,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1982-01-01,44.11,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1982-04-01,46.16,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1982-07-01,48.38,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1982-10-01,48.81,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1983-01-01,49.34,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1983-04-01,51.07,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1983-07-01,50.78,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1983-10-01,53.63,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1984-01-01,53.8,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1984-04-01,56.98,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1984-07-01,58.71,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1984-10-01,60.33,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1985-01-01,61.61,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1985-04-01,63.06,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1985-07-01,66.25,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1985-10-01,70.09,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1986-01-01,71.36,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1986-04-01,75.71,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1986-07-01,80.68,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1986-10-01,87.23,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1987-01-01,92.71,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1987-04-01,98.71,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1987-07-01,101.65,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1987-10-01,104.75,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1988-01-01,109.74,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1988-04-01,110.15,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1988-07-01,110.07,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1988-10-01,109.5,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1989-01-01,109.39,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1989-04-01,107.7,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1989-07-01,108.65,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1989-10-01,109.83,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1990-01-01,107.96,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1990-04-01,106.32,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1990-07-01,104.74,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1990-10-01,103.05,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1991-01-01,101.35,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1991-04-01,101.56,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1991-07-01,102.34,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1991-10-01,103.61,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1992-01-01,103.49,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1992-04-01,101.86,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1992-07-01,102.84,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1992-10-01,103.48,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1993-01-01,103.24,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1993-04-01,103.96,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1993-07-01,103.52,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1993-10-01,103.97,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1994-01-01,104.35,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1994-04-01,101.79,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1994-07-01,101.6,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1994-10-01,99.58,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1995-01-01,100.00,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1995-04-01,99.73,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1995-07-01,101.87,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1995-10-01,102.42,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1996-01-01,103.25,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1996-04-01,102.34,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1996-07-01,100.92,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1996-10-01,102.07,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1997-01-01,101.41,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1997-04-01,102.24,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1997-07-01,102.85,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1997-10-01,103.36,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1998-01-01,104.95,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1998-04-01,105.36,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1998-07-01,105.99,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1998-10-01,106.47,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1999-01-01,106.71,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1999-04-01,108.52,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1999-07-01,111.89,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
1999-10-01,112.04,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
2000-01-01,115.05,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
2000-04-01,117.53,NJ,Trenton,"All-Transactions House Price Index for Trenton-Princeton, NJ (MSA)",ATNHPIUS45940Q,Quarterly,Not Seasonally Adjusted
