date,Equifax Subprime Credit Population,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2008-10-01,25.37662437229271,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2009-01-01,25.22220939628304,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2009-04-01,25.187710695678824,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2009-07-01,25.426952188962005,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2009-10-01,25.921549193763582,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2010-01-01,25.838964608864963,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2010-04-01,25.78136911114499,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2010-07-01,25.848037724368726,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2010-10-01,26.08134770071331,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2011-01-01,25.533932703615186,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2011-04-01,25.378157616094388,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2011-07-01,25.65502597353354,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2011-10-01,25.945617499620234,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2012-01-01,25.390401282883435,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2012-04-01,24.058794181985647,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2012-07-01,24.41638693927373,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2012-10-01,24.34122716699081,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2013-01-01,23.77450051180953,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2013-04-01,24.45525145140617,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2013-07-01,24.59388394625941,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2013-10-01,24.711590296495956,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2014-01-01,24.00787965616046,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2014-04-01,23.42007434944238,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2014-07-01,23.526682134570763,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2014-10-01,24.052835280332353,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2015-01-01,23.12934828908136,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2015-04-01,22.537798502190192,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2015-07-01,22.84265746576066,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2015-10-01,22.951107367238777,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2016-01-01,22.08914333883601,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2016-04-01,21.624838111239455,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2016-07-01,20.486426128829645,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2016-10-01,20.792079207920793,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2017-01-01,20.233747260774287,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2017-04-01,20.022927015666795,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2017-07-01,20.226862772304706,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2017-10-01,20.525001733823427,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2018-01-01,19.799603381692936,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2018-04-01,19.441352441909,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2018-07-01,19.705474705474703,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2018-10-01,19.76329722808596,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2019-01-01,19.219312829038515,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2019-04-01,18.943021722534528,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2019-07-01,19.329299913569574,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2019-10-01,19.617799430473116,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2020-01-01,18.933672068113154,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2020-04-01,17.82788296041308,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2020-07-01,17.671289303858302,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2020-10-01,17.376141142681302,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2021-01-01,16.450808187813962,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2021-04-01,16.100136239782017,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
2021-07-01,16.421102661596958,IL,Chicago,Lake County,IL,"Equifax Subprime Credit Population for Lake County, IL",EQFXSUBPRIME017097,Quarterly,Not Seasonally Adjusted
1999-01-01,35.31029740416022,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
1999-04-01,35.20799046592135,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
1999-07-01,33.86765544780376,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
1999-10-01,34.223830862920835,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2000-01-01,34.299379377099584,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2000-04-01,34.35041041607699,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2000-07-01,34.61065802703608,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2000-10-01,34.38777706046912,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2001-01-01,35.48214381324624,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2001-04-01,35.84033166790688,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2001-07-01,35.91908251035362,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2001-10-01,35.927023234055824,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2002-01-01,36.01944760525499,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2002-04-01,36.21441928111365,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2002-07-01,36.28990329624623,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2002-10-01,36.26951092611863,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2003-01-01,36.337163954032555,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2003-04-01,36.01705934363135,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2003-07-01,36.214141204544276,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2003-10-01,36.491499227202475,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2004-01-01,36.48585999072787,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2004-04-01,36.2052925366963,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2004-07-01,35.80799349130479,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2004-10-01,35.958607330376715,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2005-01-01,35.423229346611116,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2005-04-01,35.19176136363637,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2005-07-01,35.62214321990858,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2005-10-01,35.76118799878776,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2006-01-01,35.56194221751626,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2006-04-01,35.351799433885965,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2006-07-01,35.68554471381149,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2006-10-01,35.620172648796,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2007-01-01,35.407228430484246,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2007-04-01,35.16807352280106,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2007-07-01,35.38775307168084,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2007-10-01,36.04645265987119,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2008-01-01,35.78731055741074,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2008-04-01,35.620339685169846,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2008-07-01,35.88427438170789,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2008-10-01,36.026031713237956,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2009-01-01,35.67388032591209,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2009-04-01,35.52488194696694,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2009-07-01,35.381114903299206,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2009-10-01,35.77830431647265,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2010-01-01,35.42751120960676,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2010-04-01,34.89165847856441,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2010-07-01,34.95678277521868,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2010-10-01,35.37969459347916,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2011-01-01,35.03502987842572,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2011-04-01,34.696712455625864,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2011-07-01,34.909259641163125,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2011-10-01,35.022540027980725,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2012-01-01,34.504293520686964,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2012-04-01,34.11058946270214,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2012-07-01,34.05933354225426,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2012-10-01,34.322100518840735,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
2013-01-01,33.61581920903955,IL,Chicago,Lake County,IN,"Equifax Subprime Credit Population for Lake County, IN",EQFXSUBPRIME018089,Quarterly,Not Seasonally Adjusted
