city,msa_state,date,year,quarter,hpi,weekly_wages,rpp,population,gdp,unemployment_rate,crimes,subprime,poverty,patents,private_establishments,premature_death_rate,snap
Pueblo,CO,2010-07-01,2010,3,129.64063236005808,685.544631970393,94.6865,159.80450000000002,31.813634785002918,11.0,10.037264282294927,34.30786625747052,19.3,0.006257646061281127,19.98066387367064,480.6,201.91546545935813
Pueblo,CO,2010-10-01,2010,4,129.9402016454267,699.7811044435741,95.58224999999999,160.00625,32.14465372446389,11.3,9.927737197765712,34.487781194368026,19.15,0.006249755868911371,19.542986602085858,482.25,204.80762470216007
Pueblo,CO,2011-01-01,2011,1,125.51143410227456,681.678213987675,96.478,160.208,32.474838959352844,11.2,9.818485968241287,34.07443209279845,19.0,0.006241885548786578,19.374812743433537,483.9,207.69249975032457
Pueblo,CO,2011-04-01,2011,2,124.14313115018552,699.407736390703,95.97049999999999,160.34675,32.74312700444506,10.9,9.587815156839786,34.31056701030928,19.3,0.009354726553547235,19.46406771574728,485.95,210.222533353498
Pueblo,CO,2011-07-01,2011,3,122.71005646071947,726.5780640955929,95.463,160.4855,33.01095114511903,10.9,9.35754320483782,34.57807953443259,19.6,0.012462185057217008,19.4908574294874,488.0,212.74819220428014
Pueblo,CO,2011-10-01,2011,4,126.40204549120827,691.066155497489,94.9555,160.62425000000002,33.2783125835607,10.9,9.127669078610483,34.95618305744888,19.9,0.01245142000663038,19.224992490237305,490.05,215.26948763963097
Pueblo,CO,2012-01-01,2012,1,121.77896273592515,733.8593704583341,94.448,160.763,33.54521251780571,10.8,8.898191748101242,34.72064777327935,20.2,0.01244067353806535,19.133755901544507,492.1,217.78643095737203
Pueblo,CO,2012-04-01,2012,2,123.73021132440715,717.7055838336149,94.20975,160.84625,33.603719390411655,11.0,8.672101463353979,33.97633327929972,20.175,0.012434234556292112,18.98085905017991,485.90000000000003,218.57363786846133
Pueblo,CO,2012-07-01,2012,3,122.24046136473623,711.0064823478909,93.97149999999999,160.92950000000002,33.662165730956715,11.0,8.446245094901803,34.24768706378835,20.15,0.01242780223638301,19.03939302613877,479.70000000000005,219.36003032383744
Pueblo,CO,2012-10-01,2012,4,124.79894499112758,705.7412755551801,93.73325,161.01275,33.72055163333338,10.7,8.220622279912615,34.27367055771725,20.125,0.012421376568004707,18.818385500527132,473.5,220.1456095868184
