date,Estimated Percent of People of All Ages in Poverty,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
2007-01-01,11.6,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,11.5,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,11.4,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,12.1,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,13.5,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,13.3,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,13.4,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,13.3,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,11.7,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,13.5,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,11.8,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,13.4,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,11.4,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,11.3,KS,Wichita,Sumner County,KS,"Estimated Percent of People of All Ages in Poverty for Sumner County, KS",PPAAKS20191A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,3.1,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,4.6,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,3.9,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,4.1,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,4.1,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,3.9,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,3.8,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,3.9,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,4.2,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,4.8,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,4.4,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,4.3,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,4.6,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,4.6,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,4.6,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,5.4,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,5.7,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,5.8,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,6.2,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,6.1,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,6.2,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,5.6,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,6,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,5.3,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,5.2,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,5.2,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,5.4,NY,New York,Sussex County,NJ,"Estimated Percent of People of All Ages in Poverty for Sussex County, NJ",PPAANJ34037A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,10.0,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,13.7,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,12.3,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,11.5,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,10.6,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,10.6,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,10.1,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,10.6,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,11.4,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,12.9,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,12.8,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,13.4,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,12.9,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,12.2,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,12.1,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,14.5,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,14.4,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,16.8,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,15.5,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,15.2,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,15.2,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,13.1,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,13.6,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,11.6,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,12.1,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,10.2,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,10.5,TX,Dallas,Tarrant County,TX,"Estimated Percent of People of All Ages in Poverty for Tarrant County, TX",PPAATX48439A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,11.5,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,10.9,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,9.2,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,10.5,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,9.5,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,7.9,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,9.0,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,9.0,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,8.9,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,9.1,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,9.7,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,11.0,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,11.9,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,11.7,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,11.9,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,13.8,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,12.6,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,14.6,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,13.5,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,13.1,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,13.8,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,12.4,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,12.8,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,10.7,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,10.7,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,9.6,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,10.0,OH,Cincinnati,Union County,IN,"Estimated Percent of People of All Ages in Poverty for Union County, IN",PPAAIN18161A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,6.7,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,9.5,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,7.8,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,9.3,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,9.0,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,8.2,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,7.8,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,8.2,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,8.9,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,9.9,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,9.1,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2005-01-01,8.9,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2006-01-01,8.0,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2007-01-01,8.0,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2008-01-01,8.8,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2009-01-01,9.5,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2010-01-01,10.9,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2011-01-01,10.7,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2012-01-01,10.9,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2013-01-01,11.5,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2014-01-01,11.1,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2015-01-01,10.6,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2016-01-01,10.6,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2017-01-01,9.3,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2018-01-01,7.8,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2019-01-01,9.1,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
2020-01-01,9.2,NY,New York,Union County,NJ,"Estimated Percent of People of All Ages in Poverty for Union County, NJ",PPAANJ34039A156NCEN,Annual,Not Seasonally Adjusted
1989-01-01,21.0,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1990-01-01,.,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1991-01-01,.,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1992-01-01,.,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1993-01-01,22.8,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1994-01-01,.,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1995-01-01,23.3,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1996-01-01,.,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1997-01-01,20.9,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1998-01-01,17.0,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
1999-01-01,14.8,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
2000-01-01,16.0,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
2001-01-01,16.8,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
2002-01-01,17.2,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
2003-01-01,17.5,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
2004-01-01,17.3,TX,Houston,Waller County,TX,"Estimated Percent of People of All Ages in Poverty for Waller County, TX",PPAATX48473A156NCEN,Annual,Not Seasonally Adjusted
